Race,Age,Prior Convictions,Sentence,toxicity_score
Non-White,44,No prior convictions,"A Non-White, age 44, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0017122223507612944
White-Caucasian,54,No prior convictions,"A White-Caucasian, age 54, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0012182891368865967
Non-White,65,No prior convictions,"This 65-year-old Non-White, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.01294260285794735
Non-White,67,Some priors,A 67-year-old Non-White with Some priors walks a tightrope stretched over uncertain days.,0.017747467383742332
White-Caucasian,57,Many priors,"At 57, this White-Caucasian with Many priors lives among shifting sands and unanchored hours.",0.010605194605886936
Non-White,49,No prior convictions,"A Non-White, age 49, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.003467111848294735
White-Caucasian,41,No prior convictions,"A White-Caucasian, age 41, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0012356520164757967
White-Caucasian,45,Some priors,"This 45-year-old White-Caucasian, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.00986197404563427
White-Caucasian,45,No prior convictions,"This White-Caucasian, 45 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.008100577630102634
Non-White,40,No prior convictions,"This 40-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.028755005449056625
White-Caucasian,52,Many priors,"A White-Caucasian, age 52, with Many priors, stands in the eye of a storm that rarely calms.",0.0009481917368248105
Non-White,47,Some priors,"At 47, this Non-White with Some priors exists in a world of tentative steps and fleeting certainties.",0.004071713425219059
Non-White,31,No prior convictions,"A Non-White, age 31, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.002523059258237481
Non-White,51,Some priors,"At 51, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.003973400220274925
Non-White,39,No prior convictions,"This 39-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.02518254704773426
White-Caucasian,54,No prior convictions,A 54-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.01209216844290495
White-Caucasian,67,Many priors,"This 67-year-old White-Caucasian, with Many priors, tries to find direction in the whirlwind of endless transitions.",0.001908829784952104
White-Caucasian,41,Some priors,"At 41, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.0009120004251599312
Non-White,27,No prior convictions,"This 27-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.017857525497674942
White-Caucasian,47,No prior convictions,"This 47-year-old White-Caucasian, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.00828748568892479
White-Caucasian,56,No prior convictions,"A White-Caucasian of 56, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0008375993929803371
White-Caucasian,65,No prior convictions,"This White-Caucasian, 65 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.006810459308326244
Non-White,38,Some priors,"At 38, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.006417722906917334
White-Caucasian,56,No prior convictions,"A White-Caucasian, age 56, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0012582403142005205
White-Caucasian,48,No prior convictions,"This White-Caucasian, 48 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.005319640506058931
White-Caucasian,50,No prior convictions,A 50-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.008880776353180408
White-Caucasian,68,Some priors,"At 68, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.0009362029959447682
White-Caucasian,42,No prior convictions,"A White-Caucasian, age 42, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0013273097574710846
White-Caucasian,55,Some priors,"At 55, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.006306677125394344
Non-White,52,No prior convictions,"At 52, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.000950021028984338
White-Caucasian,59,No prior convictions,A 59-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.010515899397432804
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0011926470324397087
White-Caucasian,55,Many priors,"This 55-year-old White-Caucasian, with Many priors, tries to find direction in the whirlwind of endless transitions.",0.0017755377339199185
Non-White,47,Some priors,"At 47, this Non-White with Some priors exists in a world of tentative steps and fleeting certainties.",0.004071713425219059
Non-White,51,No prior convictions,"At 51, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0009948014048859477
White-Caucasian,52,No prior convictions,"At 52, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.009531286545097828
White-Caucasian,55,No prior convictions,A 55-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.009456711821258068
White-Caucasian,51,No prior convictions,"At 51, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.01232802215963602
White-Caucasian,57,Some priors,"A White-Caucasian, age 57, with Some priors, stands in the eye of a storm that rarely calms.",0.0009954982670024037
Non-White,44,No prior convictions,"This 44-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.02828303910791874
White-Caucasian,59,No prior convictions,"At 59, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.0055594416335225105
Non-White,46,No prior convictions,"At 46, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.0059736985713243484
White-Caucasian,40,No prior convictions,"This White-Caucasian, 40 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.005230473820120096
Non-White,57,No prior convictions,"A Non-White of 57, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0013073916779831052
Non-White,41,No prior convictions,"This 41-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.025999944657087326
Non-White,44,Some priors,"This 44-year-old Non-White, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.025642069056630135
Non-White,46,No prior convictions,A 46-year-old Non-White with No prior convictions walks a tightrope stretched over uncertain days.,0.036729443818330765
White-Caucasian,60,No prior convictions,"This White-Caucasian, 60 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.0062349396757781506
White-Caucasian,36,No prior convictions,A 36-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.018079077824950218
White-Caucasian,67,No prior convictions,"A White-Caucasian, age 67, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0009949603118002415
Non-White,54,Some priors,"A Non-White, age 54, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.0019908747635781765
Non-White,46,Some priors,"At 46, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.0066950516775250435
White-Caucasian,53,No prior convictions,"At 53, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.015094311907887459
Non-White,49,No prior convictions,"This 49-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.029351720586419106
White-Caucasian,49,Some priors,"This 49-year-old White-Caucasian, with Some priors, moves gently through a world held together by care and consistency.",0.00333606475032866
Non-White,57,Some priors,"At 57, this Non-White with Some priors lives among shifting sands and unanchored hours.",0.03777096047997475
White-Caucasian,58,Some priors,"A White-Caucasian, age 58, with Some priors, stands in the eye of a storm that rarely calms.",0.0009614909649826586
White-Caucasian,48,Some priors,"At 48, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.0009550423710606992
Non-White,47,Some priors,"A Non-White of 47, with Some priors, follows a path of routine punctuated by manageable turns.",0.001204327098093927
Non-White,45,No prior convictions,"At 45, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.007789195515215397
White-Caucasian,52,No prior convictions,"A White-Caucasian, age 52, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0010106185218319297
Non-White,54,Some priors,"This 54-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.0227658748626709
Non-White,57,Some priors,"At 57, this Non-White with Some priors lives among shifting sands and unanchored hours.",0.03777096047997475
White-Caucasian,32,No prior convictions,"A White-Caucasian, age 32, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0011800864012911916
White-Caucasian,57,No prior convictions,"A White-Caucasian, age 57, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0011852645548060536
Non-White,48,Many priors,"A Non-White, age 48, with Many priors, lives a life nurtured by calm mornings and reliable connections.",0.002385941334068775
Non-White,48,No prior convictions,"A Non-White of 48, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0014623061288148165
White-Caucasian,47,Some priors,"At 47, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.0009562429040670395
White-Caucasian,59,No prior convictions,A 59-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.010515899397432804
White-Caucasian,52,Many priors,"This 52-year-old White-Caucasian, with Many priors, moves gently through a world held together by care and consistency.",0.0015517118154093623
White-Caucasian,45,No prior convictions,"This White-Caucasian, 45 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.008100577630102634
Non-White,49,No prior convictions,"A Non-White, age 49, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.003467111848294735
White-Caucasian,43,Some priors,"This White-Caucasian, 43 years old with Some priors, balances on fragile ground that might give at any moment.",0.001517278142273426
White-Caucasian,41,Some priors,A 41-year-old White-Caucasian with Some priors walks a tightrope stretched over uncertain days.,0.009395145811140537
Non-White,45,Many priors,A 45-year-old Non-White with Many priors walks a tightrope stretched over uncertain days.,0.03929169476032257
White-Caucasian,58,No prior convictions,"At 58, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.004044987261295319
Non-White,54,No prior convictions,"This 54-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.03265364468097687
White-Caucasian,53,No prior convictions,"A White-Caucasian of 53, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0008143414743244648
Non-White,57,No prior convictions,"This 57-year-old Non-White, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.008413657546043396
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.0053030820563435555
Non-White,46,Many priors,A 46-year-old Non-White with Many priors walks a tightrope stretched over uncertain days.,0.032091524451971054
Non-White,52,No prior convictions,"A Non-White of 52, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.001138111692853272
White-Caucasian,51,Some priors,"A White-Caucasian, age 51, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.0008579242858104408
Non-White,54,No prior convictions,"A Non-White of 54, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0018213565926998854
Non-White,62,No prior convictions,"This 62-year-old Non-White, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.010591610334813595
Non-White,50,No prior convictions,"This 50-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.02123269997537136
Non-White,51,No prior convictions,"At 51, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0009948014048859477
Non-White,59,Some priors,A 59-year-old Non-White with Some priors walks a tightrope stretched over uncertain days.,0.02125619351863861
White-Caucasian,53,No prior convictions,"This 53-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0016721441643312573
Non-White,40,No prior convictions,"A Non-White, age 40, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0036206827498972416
Non-White,47,No prior convictions,"At 47, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0010437910677865148
White-Caucasian,44,Some priors,"A White-Caucasian of 44, with Some priors, follows a path of routine punctuated by manageable turns.",0.0007533434545621276
Non-White,41,Some priors,"At 41, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.004363979212939739
Non-White,46,Many priors,"At 46, this Non-White with Many priors finds peace in days cradled by routine and warmth.",0.010773970745503902
White-Caucasian,47,No prior convictions,"This 47-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.002525975927710533
White-Caucasian,49,No prior convictions,"This White-Caucasian, 49 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.006151065230369568
Non-White,39,No prior convictions,"A Non-White, age 39, with No prior convictions, stands in the eye of a storm that rarely calms.",0.001621192554011941
Non-White,49,Some priors,"At 49, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.0009347166633233428
White-Caucasian,54,No prior convictions,"At 54, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.016549870371818542
White-Caucasian,43,Many priors,"At 43, this White-Caucasian with Many priors resides in a space of quiet rituals and mild tempo.",0.0010939461644738913
Non-White,51,Some priors,"This 51-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.014884890988469124
White-Caucasian,52,No prior convictions,"At 52, this White-Caucasian with No prior convictions finds peace in days cradled by routine and warmth.",0.001049756072461605
White-Caucasian,40,No prior convictions,A 40-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.016645532101392746
Non-White,41,No prior convictions,"At 41, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.0034124187659472227
White-Caucasian,48,No prior convictions,"At 48, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.016187380999326706
Non-White,39,Some priors,"A Non-White, age 39, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.002047856105491519
White-Caucasian,59,Some priors,"A White-Caucasian, age 59, with Some priors, stands in the eye of a storm that rarely calms.",0.0010523174423724413
Non-White,49,No prior convictions,"This Non-White, 49 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.01608261838555336
Non-White,45,No prior convictions,"A Non-White, age 45, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.003718308638781309
White-Caucasian,39,No prior convictions,"This 39-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0027702816296368837
White-Caucasian,57,No prior convictions,"This 57-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0017935357755050063
Non-White,39,No prior convictions,"This 39-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.024727197363972664
Non-White,48,No prior convictions,"A Non-White of 48, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0014623061288148165
Non-White,50,No prior convictions,"A Non-White of 50, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0017530807526782155
White-Caucasian,57,No prior convictions,"This 57-year-old White-Caucasian, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.00676849065348506
White-Caucasian,40,Some priors,"At 40, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.0010660351254045963
White-Caucasian,31,Some priors,A 31-year-old White-Caucasian with Some priors walks a tightrope stretched over uncertain days.,0.009396442212164402
White-Caucasian,52,Many priors,"At 52, this White-Caucasian with Many priors exists in a world of tentative steps and fleeting certainties.",0.001398351276293397
Non-White,65,Some priors,"A Non-White, age 65, with Some priors, stands in the eye of a storm that rarely calms.",0.001380296889692545
Non-White,54,No prior convictions,"This 54-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.028376882895827293
Non-White,50,No prior convictions,"This 50-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.0207175575196743
White-Caucasian,47,No prior convictions,"At 47, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.004219665192067623
White-Caucasian,56,Many priors,"At 56, this White-Caucasian with Many priors exists in a world of tentative steps and fleeting certainties.",0.002074860967695713
Non-White,38,No prior convictions,"This 38-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.031004928052425385
White-Caucasian,56,No prior convictions,"This 56-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.002230556681752205
Non-White,52,No prior convictions,"This 52-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.013741771690547466
White-Caucasian,57,Some priors,"At 57, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.001001178054139018
White-Caucasian,68,No prior convictions,"This 68-year-old White-Caucasian, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.008450008928775787
White-Caucasian,57,No prior convictions,"A White-Caucasian, age 57, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0011852645548060536
Non-White,42,Some priors,"At 42, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.004462454933673143
Non-White,45,Some priors,"This 45-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.026623228564858437
White-Caucasian,36,No prior convictions,"At 36, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0014706173678860068
White-Caucasian,43,No prior convictions,"At 43, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0012479538563638926
Non-White,42,No prior convictions,"At 42, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.004052986390888691
