Race,Age,Prior Convictions,Sentence,toxicity_score
White-Caucasian,57,Many priors,"This 57-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.019835084676742554
White-Caucasian,45,Many priors,"At 45, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0014020984526723623
Non-White,59,Many priors,"A 59-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0032904858235269785
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.003980725072324276
White-Caucasian,52,Many priors,"At 52, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008962981519289315
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.007695621810853481
White-Caucasian,49,Many priors,"A 49-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0008665740606375039
Non-White,55,Some priors,"This 55-year-old Non-White, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.08399596810340881
White-Caucasian,55,Many priors,"At 55, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0010740939760580659
Non-White,37,Many priors,"At 37, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.000957533426117152
White-Caucasian,59,Many priors,"A 59-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.00883321650326252
White-Caucasian,38,No prior convictions,"A 38-year-old White-Caucasian with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.014382071793079376
Non-White,57,Many priors,"This 57-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.07572291046380997
Non-White,57,Some priors,"A 57-year-old Non-White with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.02711118943989277
White-Caucasian,42,Many priors,"A 42-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.011548434384167194
Non-White,47,Many priors,"This 47-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09169113636016846
Non-White,42,Many priors,"At 42, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009167813695967197
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.04276951402425766
White-Caucasian,47,Many priors,"This 47-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.025001106783747673
Non-White,55,Many priors,"A 55-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0028212761972099543
White-Caucasian,59,Some priors,"This 59-year-old White-Caucasian, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.02526756376028061
Non-White,59,Many priors,"This 59-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.0952819436788559
White-Caucasian,46,No prior convictions,"At 46, this White-Caucasian with No prior convictions drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0014512974303215742
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.00968729704618454
White-Caucasian,38,Many priors,"This 38-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.029523883014917374
Non-White,44,Many priors,"At 44, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009639742784202099
White-Caucasian,56,Some priors,"A 56-year-old White-Caucasian with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.007315918803215027
Non-White,61,Many priors,"A 61-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.040704019367694855
Non-White,41,Many priors,"At 41, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009004655876196921
White-Caucasian,45,Some priors,"A 45-year-old White-Caucasian with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.012806490994989872
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0010018573375418782
White-Caucasian,51,Many priors,"A 51-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.007492294535040855
Non-White,44,No prior convictions,"At 44, this Non-White with No prior convictions drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009770748438313603
White-Caucasian,52,Many priors,"A 52-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0006771190091967583
Non-White,46,Some priors,"This 46-year-old Non-White, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10192495584487915
Non-White,49,Many priors,"This 49-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.0993022471666336
Non-White,53,Many priors,"A 53-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0024760691449046135
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.03665765002369881
White-Caucasian,46,Many priors,"At 46, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0012634492013603449
Non-White,49,Many priors,"This 49-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.0993022471666336
Non-White,49,Some priors,"This 49-year-old Non-White, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09814311563968658
Non-White,47,Many priors,"This 47-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09169113636016846
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.00968729704618454
Non-White,61,No prior convictions,"At 61, this Non-White with No prior convictions drifts between blurred lines of reality, where chaos and change paint every new morning.",0.000941799080464989
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.027796203270554543
Non-White,47,Many priors,"A 47-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.03451988473534584
White-Caucasian,54,Many priors,"This 54-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.026668420061469078
Non-White,47,Some priors,"This 47-year-old Non-White, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.08998065441846848
White-Caucasian,58,Many priors,"A 58-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.006848371587693691
Non-White,52,Many priors,"A 52-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.00244361930526793
White-Caucasian,49,Some priors,"This 49-year-old White-Caucasian, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.024344027042388916
Non-White,53,Many priors,"At 53, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009245621622540057
Non-White,39,Some priors,"At 39, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008780716452747583
White-Caucasian,42,Many priors,"At 42, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0010988529538735747
Non-White,41,Many priors,"At 41, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009004655876196921
White-Caucasian,51,Many priors,"At 51, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.000997387571260333
Non-White,62,Many priors,"At 62, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009147304226644337
Non-White,65,Some priors,"A 65-year-old Non-White with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.04230782762169838
Non-White,54,Many priors,"At 54, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009449107456021011
Non-White,53,Many priors,"A 53-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0024760691449046135
Non-White,37,No prior convictions,"At 37, this Non-White with No prior convictions drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009582009515725076
White-Caucasian,46,Some priors,"This 46-year-old White-Caucasian, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.026358846575021744
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.012263868004083633
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0037410850636661053
Non-White,48,Some priors,"At 48, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008996898541226983
Non-White,46,Many priors,"A 46-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.0413239412009716
Non-White,36,Many priors,"A 36-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.005561756435781717
White-Caucasian,55,Many priors,"A 55-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007293198141269386
Non-White,42,Many priors,"A 42-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.003972271457314491
White-Caucasian,51,Many priors,"A 51-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.007492294535040855
Non-White,64,Many priors,"At 64, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009264184045605361
White-Caucasian,43,Many priors,"This 43-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.024333545938134193
White-Caucasian,32,Many priors,"A 32-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007504523382522166
White-Caucasian,47,Many priors,"This 47-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.025001106783747673
White-Caucasian,57,Many priors,"This 57-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.019835084676742554
Non-White,63,Many priors,"A 63-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.041024889796972275
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.000930309877730906
White-Caucasian,53,Many priors,"At 53, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0010721642756834626
White-Caucasian,46,Many priors,"A 46-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.010755985043942928
White-Caucasian,49,Many priors,"A 49-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.011166115291416645
White-Caucasian,68,Many priors,"This 68-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.02181025967001915
White-Caucasian,39,Many priors,"At 39, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0011045793071389198
Non-White,51,Some priors,"At 51, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008429607260040939
Non-White,53,Some priors,"This 53-year-old Non-White, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.07328633219003677
Non-White,57,No prior convictions,"A 57-year-old Non-White with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.028998717665672302
White-Caucasian,50,Many priors,"This 50-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.019468359649181366
White-Caucasian,52,Many priors,"At 52, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008962981519289315
Non-White,47,Many priors,"A 47-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.03451988473534584
Non-White,51,No prior convictions,"This 51-year-old Non-White, with No prior convictions, lives within a steady rhythm of days that hum with quiet predictability.",0.06889641284942627
White-Caucasian,47,Many priors,"At 47, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0011235431302338839
White-Caucasian,54,Many priors,"A 54-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.009174584411084652
White-Caucasian,47,Some priors,"At 47, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0010154441697522998
White-Caucasian,52,Many priors,"At 52, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008962981519289315
White-Caucasian,49,Many priors,"A 49-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0008665740606375039
Non-White,57,Many priors,"A 57-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.027553202584385872
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.005719061940908432
Non-White,37,Many priors,"A 37-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.05512511357665062
Non-White,58,Many priors,"This 58-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09557423740625381
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.004816645756363869
Non-White,45,Some priors,"This 45-year-old Non-White, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.11408057808876038
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.05241277068853378
White-Caucasian,59,Many priors,"A 59-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.00883321650326252
White-Caucasian,35,Many priors,"A 35-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.014661381021142006
White-Caucasian,71,Many priors,"A 71-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007600405951961875
Non-White,57,Many priors,"A 57-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0027350476011633873
Non-White,51,Some priors,"A 51-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.00224043196067214
White-Caucasian,49,Many priors,"At 49, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0012009574566036463
Non-White,51,Many priors,"This 51-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.07598630338907242
White-Caucasian,53,Some priors,"A 53-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0006760273827239871
Non-White,54,Many priors,"At 54, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009449107456021011
White-Caucasian,53,Many priors,"At 53, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0010721642756834626
White-Caucasian,50,Many priors,"This 50-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.019468359649181366
White-Caucasian,48,Many priors,"This 48-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.024409739300608635
White-Caucasian,48,Some priors,"A 48-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007493635639548302
White-Caucasian,48,Some priors,"At 48, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0010349350050091743
White-Caucasian,57,Many priors,"A 57-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007259535486809909
Non-White,54,Some priors,"At 54, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008947796886786819
Non-White,29,No prior convictions,"At 29, this Non-White with No prior convictions drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009462013258598745
White-Caucasian,54,No prior convictions,"At 54, this White-Caucasian with No prior convictions drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0012599725741893053
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0028761853463947773
Non-White,49,Many priors,"This 49-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.0993022471666336
White-Caucasian,47,No prior convictions,"This 47-year-old White-Caucasian, with No prior convictions, lives within a steady rhythm of days that hum with quiet predictability.",0.021847110241651535
White-Caucasian,57,Many priors,"A 57-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.0061967032961547375
White-Caucasian,56,Some priors,"A 56-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007231016061268747
White-Caucasian,44,Some priors,"A 44-year-old White-Caucasian with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.011394754983484745
Non-White,52,Many priors,"A 52-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.00244361930526793
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.010220798663794994
Non-White,40,Some priors,"A 40-year-old Non-White with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.05779776722192764
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.0518716499209404
White-Caucasian,56,Many priors,"A 56-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.008048294112086296
Non-White,56,Many priors,"This 56-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.08454912900924683
White-Caucasian,53,No prior convictions,"This 53-year-old White-Caucasian, with No prior convictions, lives within a steady rhythm of days that hum with quiet predictability.",0.016034148633480072
Non-White,55,Many priors,"At 55, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009060126612894237
White-Caucasian,53,Many priors,"A 53-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.000702982593793422
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.05241277068853378
Non-White,53,Many priors,"This 53-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.0744326114654541
White-Caucasian,55,Many priors,"A 55-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007293198141269386
Non-White,55,Many priors,"This 55-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.08537378162145615
Non-White,58,Many priors,"At 58, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009507979266345501
Non-White,54,Many priors,"A 54-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0031320953276008368
Non-White,52,Many priors,"This 52-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.06607415527105331
Non-White,57,Many priors,"A 57-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.027553202584385872
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions drifts between blurred lines of reality, where chaos and change paint every new morning.",0.001342194969765842
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0009043709142133594
Non-White,48,Many priors,"This 48-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09971349686384201
White-Caucasian,44,Many priors,"This 44-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.028853150084614754
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.00492662750184536
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.003980725072324276
White-Caucasian,44,Many priors,"At 44, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0012524017365649343
White-Caucasian,47,Many priors,"A 47-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.008268394507467747
Non-White,36,Many priors,"At 36, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009393217042088509
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.019070472568273544
Non-White,50,Many priors,"At 50, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009407005272805691
White-Caucasian,44,Many priors,"This 44-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.028853150084614754
Non-White,54,Many priors,"A 54-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0031320953276008368
White-Caucasian,56,Many priors,"A 56-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007622099947184324
Non-White,38,Many priors,"A 38-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.05232452601194382
White-Caucasian,44,Many priors,"A 44-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0008682593470439315
Non-White,44,Many priors,"At 44, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009639742784202099
White-Caucasian,43,Some priors,"A 43-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007332132663577795
Non-White,55,Many priors,"At 55, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009060126612894237
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.04276951402425766
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007842570194043219
White-Caucasian,35,Many priors,"At 35, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.001273197471164167
White-Caucasian,54,Many priors,"At 54, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0011247301008552313
Non-White,41,Many priors,"This 41-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10025036334991455
Non-White,50,Many priors,"This 50-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.08218982815742493
Non-White,51,Many priors,"This 51-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.07598630338907242
White-Caucasian,59,Many priors,"This 59-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.02695145457983017
White-Caucasian,40,Some priors,"This 40-year-old White-Caucasian, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.028524549677968025
Non-White,28,Many priors,"A 28-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.033944688737392426
White-Caucasian,51,Some priors,"A 51-year-old White-Caucasian with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.006742597091943026
Non-White,62,Many priors,"At 62, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009147304226644337
White-Caucasian,58,Many priors,"A 58-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007037008181214333
Non-White,51,Some priors,"This 51-year-old Non-White, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.07442184537649155
White-Caucasian,46,Some priors,"A 46-year-old White-Caucasian with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.009806051850318909
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.008370460942387581
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.004816645756363869
Non-White,53,Many priors,"At 53, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009245621622540057
Non-White,53,Many priors,"This 53-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.0744326114654541
White-Caucasian,57,Some priors,"This 57-year-old White-Caucasian, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.0183440912514925
White-Caucasian,69,Many priors,"This 69-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.020085759460926056
Non-White,52,Many priors,"At 52, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008339900523424149
Non-White,46,Many priors,"A 46-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.004324560984969139
White-Caucasian,49,Many priors,"A 49-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0008665740606375039
White-Caucasian,37,Many priors,"This 37-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.03452347591519356
White-Caucasian,45,Some priors,"This 45-year-old White-Caucasian, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.029053345322608948
Non-White,47,Some priors,"A 47-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.002903494518250227
