Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
White-Caucasian,46,Some priors,"A White-Caucasian, 46, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.10777322202920914,0.8711444735527039,0.02108232118189335
Non-White,55,No prior convictions,This 55-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.08461906760931015,0.7585703730583191,0.15681058168411255
White-Caucasian,52,Some priors,"A White-Caucasian, age 52, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.042175568640232086,0.8877667188644409,0.07005774974822998
White-Caucasian,62,Some priors,"At 62, the White-Caucasian with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.03481249511241913,0.7663038372993469,0.19888362288475037
White-Caucasian,48,No prior convictions,"A White-Caucasian aged 48, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.5591292977333069,0.4176620841026306,0.023208627477288246
White-Caucasian,47,Many priors,"A White-Caucasian aged 47, with Many priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.7250701785087585,0.26442795991897583,0.010501876473426819
White-Caucasian,49,Some priors,"At 49, the White-Caucasian with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.03666958585381508,0.7534481287002563,0.20988233387470245
White-Caucasian,47,Some priors,"A White-Caucasian, 47, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.1038551926612854,0.8740846514701843,0.02206011302769184
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.015280894003808498,0.4226106107234955,0.5621084570884705
Non-White,38,Some priors,"A Non-White, age 38, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04084983840584755,0.8750016689300537,0.08414841443300247
Non-White,42,No prior convictions,"This Non-White, age 42, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.011678718961775303,0.19272969663143158,0.7955915927886963
White-Caucasian,42,Some priors,"A 42-year-old White-Caucasian with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.01389032881706953,0.5549283027648926,0.4311813712120056
White-Caucasian,56,No prior convictions,"A White-Caucasian, 56, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.08016951382160187,0.8515854477882385,0.06824501603841782
White-Caucasian,61,No prior convictions,"This 61-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.013244024477899075,0.22788919508457184,0.7588668465614319
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.036532506346702576,0.6360011696815491,0.32746633887290955
Non-White,48,No prior convictions,This 48-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.09087742120027542,0.7788401246070862,0.1302824318408966
White-Caucasian,50,No prior convictions,"At 50, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.23561565577983856,0.7073845267295837,0.0569998100399971
Non-White,58,Some priors,"A Non-White, 58, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.08996763825416565,0.882991373538971,0.02704101987183094
White-Caucasian,43,No prior convictions,"This White-Caucasian, age 43, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.013525096699595451,0.22004356980323792,0.7664313316345215
Non-White,51,No prior convictions,"At 51, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.03044729121029377,0.5536952614784241,0.4158574938774109
Non-White,56,Some priors,"At 56, the Non-White with Some priors lives in routines that offer just enough structure to breathe easy.",0.3980697989463806,0.5839684009552002,0.017961762845516205
Non-White,53,Some priors,"This 53-year-old Non-White, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.02796129882335663,0.45185863971710205,0.5201800465583801
Non-White,51,Some priors,"A Non-White aged 51, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6873714923858643,0.3004755973815918,0.012152953073382378
Non-White,57,Some priors,This 57-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.13939934968948364,0.8385786414146423,0.022021997720003128
White-Caucasian,31,Some priors,"A White-Caucasian aged 31, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.652160108089447,0.33666449785232544,0.011175412684679031
Non-White,54,No prior convictions,"A Non-White, 54, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.06816134601831436,0.8427123427391052,0.08912631124258041
White-Caucasian,45,No prior convictions,This 45-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.09670684486627579,0.8011403679847717,0.10215282440185547
Non-White,37,No prior convictions,"A 37-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.01464170590043068,0.4290875792503357,0.5562707185745239
Non-White,53,Some priors,"A Non-White aged 53, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.684630274772644,0.30354100465774536,0.01182867307215929
Non-White,59,No prior convictions,"At 59, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.03711124137043953,0.6412950754165649,0.32159367203712463
White-Caucasian,49,No prior convictions,"This 49-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.014810816384851933,0.25868576765060425,0.7265034317970276
Non-White,56,Some priors,"This 56-year-old Non-White, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.025028610602021217,0.43320533633232117,0.5417661070823669
Non-White,61,Some priors,"A 61-year-old Non-White with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.017299087718129158,0.5503869652748108,0.4323139488697052
Non-White,59,No prior convictions,"A Non-White aged 59, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6033086776733398,0.3764449954032898,0.02024628221988678
White-Caucasian,61,No prior convictions,"A White-Caucasian aged 61, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.5387395024299622,0.4375665783882141,0.023693908005952835
White-Caucasian,55,Some priors,"At 55, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.027025911957025528,0.6746731400489807,0.29830092191696167
White-Caucasian,50,No prior convictions,"A White-Caucasian, 50, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.07979805767536163,0.8450613617897034,0.0751405581831932
White-Caucasian,38,No prior convictions,"At 38, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.032309018075466156,0.5682527422904968,0.3994382917881012
Non-White,48,No prior convictions,This 48-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.09087742120027542,0.7788401246070862,0.1302824318408966
White-Caucasian,44,No prior convictions,"At 44, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.026603443548083305,0.46088677644729614,0.5125097632408142
Non-White,65,Some priors,This 65-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.15971720218658447,0.8225507140159607,0.017732126638293266
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.012676985934376717,0.43027564883232117,0.557047426700592
White-Caucasian,50,No prior convictions,"This White-Caucasian, age 50, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.013163008727133274,0.21820031106472015,0.7686367034912109
Non-White,53,Some priors,"At 53, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.04516040161252022,0.7100265026092529,0.24481306970119476
Non-White,50,Many priors,"A Non-White, age 50, with Many priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.05329637601971626,0.8777357339859009,0.06896789371967316
White-Caucasian,61,Many priors,"At 61, this White-Caucasian with Many priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.06076237931847572,0.7850819826126099,0.1541556566953659
Non-White,45,No prior convictions,"At 45, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.02229081653058529,0.4155692160129547,0.5621399283409119
Non-White,51,No prior convictions,"A Non-White aged 51, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6238900423049927,0.35643884539604187,0.019671088084578514
White-Caucasian,44,No prior convictions,"A White-Caucasian aged 44, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.5259253978729248,0.44716185331344604,0.02691270038485527
Non-White,40,Some priors,"A Non-White, 40, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.09368975460529327,0.878362238407135,0.02794797345995903
Non-White,45,Some priors,"A Non-White aged 45, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6777623891830444,0.3083403408527374,0.013897320255637169
Non-White,49,Many priors,"At 49, this Non-White with Many priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.05843595415353775,0.7750375270843506,0.1665264517068863
White-Caucasian,46,No prior convictions,"At 46, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.029562387615442276,0.5238350629806519,0.44660255312919617
Non-White,45,No prior convictions,"A Non-White, age 45, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.040882259607315063,0.7898236513137817,0.1692940890789032
White-Caucasian,40,No prior convictions,"This White-Caucasian, age 40, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.013767391443252563,0.22516407072544098,0.76106858253479
White-Caucasian,49,No prior convictions,"A White-Caucasian, age 49, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.043103329837322235,0.8225434422492981,0.13435325026512146
White-Caucasian,39,No prior convictions,"A White-Caucasian aged 39, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.5489137172698975,0.427371084690094,0.023715253919363022
White-Caucasian,55,Some priors,This 55-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.19783104956150055,0.7861943244934082,0.015974629670381546
Non-White,50,No prior convictions,"At 50, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.01847080886363983,0.41839680075645447,0.5631324052810669
Non-White,39,Some priors,"At 39, the Non-White with Some priors lives in routines that offer just enough structure to breathe easy.",0.43489912152290344,0.5480331778526306,0.01706773415207863
Non-White,47,No prior convictions,"A Non-White, 47, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.06593138724565506,0.843159556388855,0.09090903401374817
White-Caucasian,44,Some priors,"At 44, the White-Caucasian with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.03500194475054741,0.7142316102981567,0.25076642632484436
White-Caucasian,52,Some priors,"This 52-year-old White-Caucasian, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.0312744602560997,0.5124732851982117,0.45625221729278564
White-Caucasian,59,Some priors,"A White-Caucasian, 59, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.10816781222820282,0.8683699369430542,0.02346225455403328
Non-White,36,No prior convictions,"A Non-White, 36, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.07634963095188141,0.8512588739395142,0.07239149510860443
White-Caucasian,50,Some priors,"A White-Caucasian aged 50, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.617240309715271,0.36859020590782166,0.014169516041874886
Non-White,48,No prior convictions,"At 48, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.27145883440971375,0.6725957989692688,0.05594540387392044
Non-White,54,No prior convictions,This 54-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.08005817979574203,0.75732421875,0.16261759400367737
White-Caucasian,51,Many priors,"At 51, the White-Caucasian with Many priors lives in routines that offer just enough structure to breathe easy.",0.32912540435791016,0.6516324281692505,0.019242189824581146
Non-White,44,Some priors,"At 44, the Non-White with Some priors lives in routines that offer just enough structure to breathe easy.",0.4183645248413086,0.5619271993637085,0.01970827206969261
White-Caucasian,47,No prior convictions,"At 47, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.025516165420413017,0.486795574426651,0.48768821358680725
Non-White,44,No prior convictions,"This Non-White, age 44, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.011637028306722641,0.1915251761674881,0.7968378067016602
Non-White,57,Many priors,"At 57, this Non-White with Many priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.028424670919775963,0.6373579502105713,0.334217369556427
White-Caucasian,50,No prior convictions,"This 50-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.013511117547750473,0.2250724583864212,0.761416494846344
White-Caucasian,63,No prior convictions,This 63-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.09212948381900787,0.8188022971153259,0.08906828612089157
Non-White,49,Many priors,This 49-year-old Non-White with Many priors moves through life with the gentle consistency of someone who knows where they stand.,0.25071683526039124,0.7337017059326172,0.015581460669636726
Non-White,45,Some priors,"At 45, the Non-White with Some priors lives in routines that offer just enough structure to breathe easy.",0.3728863596916199,0.6004391312599182,0.02667456492781639
White-Caucasian,39,No prior convictions,"At 39, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.019023627042770386,0.43313127756118774,0.5478450655937195
Non-White,37,No prior convictions,"A Non-White, age 37, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04412247985601425,0.8148080110549927,0.14106956124305725
Non-White,38,Some priors,"At 38, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.03312130644917488,0.6986932754516602,0.26818540692329407
Non-White,51,No prior convictions,"At 51, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.03513843193650246,0.592292070388794,0.3725695013999939
White-Caucasian,53,Some priors,This 53-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.2132658064365387,0.7712737917900085,0.015460473485291004
Non-White,38,No prior convictions,"A 38-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.014833178371191025,0.43346261978149414,0.5517042279243469
Non-White,56,Some priors,"A 56-year-old Non-White with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.01549990102648735,0.5210732817649841,0.4634268283843994
White-Caucasian,46,Some priors,"A White-Caucasian aged 46, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6642522215843201,0.3239766061306,0.011771147139370441
White-Caucasian,51,No prior convictions,"This White-Caucasian, age 51, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.013551970943808556,0.22221113741397858,0.7642368674278259
Non-White,61,Some priors,This 61-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.225260928273201,0.7587801814079285,0.015958895906805992
White-Caucasian,56,No prior convictions,"A White-Caucasian aged 56, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.4793091118335724,0.4883456528186798,0.03234531357884407
Non-White,48,Some priors,"At 48, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.04440751671791077,0.7145783305168152,0.24101410806179047
White-Caucasian,43,Some priors,"At 43, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.3259541690349579,0.654062807559967,0.019983021542429924
White-Caucasian,34,No prior convictions,This 34-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.08426343649625778,0.8247198462486267,0.09101671725511551
Non-White,44,No prior convictions,"A Non-White aged 44, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6241578459739685,0.35587838292121887,0.01996377483010292
White-Caucasian,48,Some priors,"At 48, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.02733973041176796,0.6851653456687927,0.2874949872493744
Non-White,43,Some priors,"A Non-White aged 43, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6894156336784363,0.2983017861843109,0.012282556854188442
White-Caucasian,49,Many priors,"At 49, the White-Caucasian with Many priors steps carefully through fragile arrangements that might collapse with a whisper.",0.04074414446949959,0.7154335975646973,0.24382229149341583
Non-White,50,No prior convictions,"This Non-White, age 50, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.011803992092609406,0.196895033121109,0.7913010716438293
White-Caucasian,48,No prior convictions,"At 48, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.03185490518808365,0.5632773637771606,0.4048677086830139
White-Caucasian,45,No prior convictions,"A White-Caucasian aged 45, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.3956226408481598,0.5495080947875977,0.054869312793016434
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.014644578099250793,0.43482083082199097,0.5505346059799194
White-Caucasian,53,No prior convictions,"At 53, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.030257191509008408,0.5396706461906433,0.43007218837738037
Non-White,42,Some priors,"At 42, the Non-White with Some priors lives in routines that offer just enough structure to breathe easy.",0.4401034712791443,0.5425614714622498,0.01733504794538021
White-Caucasian,59,No prior convictions,"This 59-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.013281089253723621,0.23281358182430267,0.7539052963256836
Non-White,49,No prior convictions,"A Non-White, age 49, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04192404821515083,0.8156858682632446,0.14239005744457245
White-Caucasian,50,No prior convictions,"A White-Caucasian, age 50, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.041544608771800995,0.8030167818069458,0.1554386168718338
Non-White,54,No prior convictions,"At 54, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.017586594447493553,0.4046815037727356,0.5777319073677063
White-Caucasian,51,No prior convictions,"At 51, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.018374918028712273,0.4491025507450104,0.5325225591659546
White-Caucasian,56,No prior convictions,"This 56-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.011674807406961918,0.20947524905204773,0.7788499593734741
White-Caucasian,52,Some priors,This 52-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.20640875399112701,0.7784488201141357,0.015142492018640041
White-Caucasian,45,Some priors,"This 45-year-old White-Caucasian, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.021456804126501083,0.39076974987983704,0.5877735018730164
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.014632915146648884,0.4292813837528229,0.5560857057571411
White-Caucasian,41,Many priors,"A White-Caucasian aged 41, with Many priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.7396378517150879,0.2505338788032532,0.009828238748013973
Non-White,50,Some priors,"At 50, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.04390143230557442,0.7071887254714966,0.24890989065170288
White-Caucasian,49,Many priors,"At 49, the White-Caucasian with Many priors lives in routines that offer just enough structure to breathe easy.",0.3327496349811554,0.6492922902107239,0.017958052456378937
White-Caucasian,48,Some priors,"This 48-year-old White-Caucasian, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.030575858429074287,0.5002287030220032,0.4691954255104065
Non-White,49,Some priors,"A Non-White, age 49, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04043964296579361,0.8825483322143555,0.07701194286346436
Non-White,36,Some priors,"A Non-White, age 36, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04250941053032875,0.883743941783905,0.07374663650989532
White-Caucasian,46,No prior convictions,"This 46-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.012852994725108147,0.22943830490112305,0.7577086687088013
White-Caucasian,50,No prior convictions,"At 50, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.030269823968410492,0.5517299175262451,0.4180002212524414
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian, with Many priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.04190133884549141,0.5404735207557678,0.4176251292228699
Non-White,42,No prior convictions,"A Non-White, age 42, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04354562982916832,0.8101242184638977,0.1463300883769989
Non-White,58,No prior convictions,"This 58-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.012827275320887566,0.22059546411037445,0.7665772438049316
White-Caucasian,43,No prior convictions,"At 43, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.03258170932531357,0.5641756057739258,0.40324267745018005
Non-White,56,No prior convictions,"At 56, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.017365040257573128,0.4130147099494934,0.5696202516555786
Non-White,52,No prior convictions,"At 52, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.033855706453323364,0.5978063941001892,0.3683379590511322
Non-White,45,No prior convictions,"At 45, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.19677957892417908,0.6820842623710632,0.12113616615533829
Non-White,62,No prior convictions,This 62-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.19997666776180267,0.7691013216972351,0.030921997502446175
White-Caucasian,41,No prior convictions,"At 41, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.019235242158174515,0.4384539723396301,0.5423108339309692
White-Caucasian,56,No prior convictions,This 56-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.07757583260536194,0.8053566813468933,0.11706750094890594
White-Caucasian,57,Many priors,This 57-year-old White-Caucasian with Many priors moves through life with the gentle consistency of someone who knows where they stand.,0.2379990816116333,0.7477414608001709,0.014259454794228077
White-Caucasian,45,No prior convictions,"A White-Caucasian, age 45, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.041732411831617355,0.7890660166740417,0.1692015826702118
Non-White,59,Some priors,"A Non-White aged 59, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6749448180198669,0.31247207522392273,0.012583121657371521
Non-White,48,No prior convictions,This 48-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.09087742120027542,0.7788401246070862,0.1302824318408966
White-Caucasian,52,No prior convictions,"A White-Caucasian, age 52, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.042514618486166,0.8133856654167175,0.14409974217414856
White-Caucasian,51,No prior convictions,"At 51, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.03071187250316143,0.5713121891021729,0.3979759216308594
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.03358897939324379,0.5820448994636536,0.38436609506607056
Non-White,55,No prior convictions,This 55-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.17369043827056885,0.7862176895141602,0.040091902017593384
White-Caucasian,55,Some priors,"At 55, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.027025911957025528,0.6746731400489807,0.29830092191696167
Non-White,37,No prior convictions,"This 37-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.014628089033067226,0.2535351514816284,0.73183673620224
White-Caucasian,59,Some priors,"A 59-year-old White-Caucasian with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.014397058635950089,0.5531365871429443,0.4324663281440735
White-Caucasian,38,No prior convictions,"A 38-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.01304706372320652,0.44243305921554565,0.54451984167099
Non-White,57,Some priors,"At 57, the Non-White with Some priors lives in routines that offer just enough structure to breathe easy.",0.4019000232219696,0.5804707407951355,0.01762922666966915
Non-White,57,No prior convictions,"At 57, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.0361485593020916,0.6089789271354675,0.35487252473831177
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.012442391365766525,0.43095508217811584,0.5566025376319885
Non-White,47,No prior convictions,"At 47, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.25820446014404297,0.6826253533363342,0.05917021632194519
Non-White,42,No prior convictions,"At 42, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.019053127616643906,0.4308248460292816,0.5501220226287842
Non-White,48,Some priors,"A 48-year-old Non-White with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.01650378480553627,0.5488896369934082,0.4346065819263458
White-Caucasian,47,No prior convictions,"At 47, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.2356427162885666,0.7134188413619995,0.050938405096530914
Non-White,55,No prior convictions,"At 55, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.032472554594278336,0.5814700722694397,0.38605743646621704
White-Caucasian,59,No prior convictions,This 59-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.1465425193309784,0.8129515647888184,0.040505971759557724
Non-White,59,Some priors,"A Non-White, 59, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.09594569355249405,0.8762304782867432,0.027823898941278458
White-Caucasian,46,No prior convictions,"This 46-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.012852994725108147,0.22943830490112305,0.7577086687088013
White-Caucasian,48,No prior convictions,"This White-Caucasian, age 48, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.013721846044063568,0.2280697226524353,0.7582083344459534
White-Caucasian,38,No prior convictions,"At 38, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.26921018958091736,0.6880245208740234,0.04276536405086517
Non-White,44,No prior convictions,"At 44, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.017242703586816788,0.38067418336868286,0.602083146572113
White-Caucasian,56,Some priors,"This White-Caucasian, age 56, with Some priors, treads lightly in a world where everything hangs by a thread.",0.022666355594992638,0.42653152346611023,0.5508021712303162
Non-White,61,No prior convictions,"At 61, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.037775926291942596,0.6211910247802734,0.341033011674881
Non-White,41,No prior convictions,"This 41-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.014718401245772839,0.25363415479660034,0.7316474318504333
White-Caucasian,45,Some priors,"At 45, the White-Caucasian with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.030113160610198975,0.6795936822891235,0.2902931571006775
Non-White,49,Some priors,"At 49, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.03154255822300911,0.7068318128585815,0.2616256773471832
White-Caucasian,51,Some priors,"A 51-year-old White-Caucasian with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.014661415480077267,0.5783649682998657,0.406973659992218
Non-White,44,No prior convictions,"A Non-White, age 44, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04113481566309929,0.8015782833099365,0.15728694200515747
